线路565,20150101,06,530
线路565,20150101,07,1865
线路565,20150101,08,2337
线路565,20150101,09,1513
线路565,20150101,10,1133
线路565,20150101,11,909
线路565,20150101,12,739
线路565,20150101,13,835
线路565,20150101,14,961
线路565,20150101,15,904
线路565,20150101,16,1168
线路565,20150101,17,1737
线路565,20150101,18,1905
线路565,20150101,19,1224
线路565,20150101,20,794
线路565,20150101,21,711
线路565,20150102,06,528
线路565,20150102,07,1880
线路565,20150102,08,2358
线路565,20150102,09,1524
线路565,20150102,10,1150
线路565,20150102,11,904
线路565,20150102,12,724
线路565,20150102,13,844
线路565,20150102,14,928
线路565,20150102,15,880
线路565,20150102,16,1117
线路565,20150102,17,1700
线路565,20150102,18,1967
线路565,20150102,19,1184
线路565,20150102,20,807
线路565,20150102,21,764
线路565,20150103,06,515
线路565,20150103,07,1900
线路565,20150103,08,2401
线路565,20150103,09,1483
线路565,20150103,10,1127
线路565,20150103,11,907
线路565,20150103,12,717
线路565,20150103,13,874
线路565,20150103,14,880
线路565,20150103,15,850
线路565,20150103,16,1086
线路565,20150103,17,1701
线路565,20150103,18,1938
线路565,20150103,19,1146
线路565,20150103,20,771
线路565,20150103,21,716
线路565,20150104,06,397
线路565,20150104,07,1346
线路565,20150104,08,1781
线路565,20150104,09,1458
线路565,20150104,10,1231
线路565,20150104,11,1034
线路565,20150104,12,833
线路565,20150104,13,855
线路565,20150104,14,1033
线路565,20150104,15,1001
线路565,20150104,16,1167
线路565,20150104,17,1621
线路565,20150104,18,1691
线路565,20150104,19,1104
线路565,20150104,20,855
线路565,20150104,21,721
线路565,20150105,06,397
线路565,20150105,07,1346
线路565,20150105,08,1780
线路565,20150105,09,1458
线路565,20150105,10,1231
线路565,20150105,11,1037
线路565,20150105,12,833
线路565,20150105,13,955
线路565,20150105,14,1033
线路565,20150105,15,1001
线路565,20150105,16,1167
线路565,20150105,17,1621
线路565,20150105,18,1691
线路565,20150105,19,1104
线路565,20150105,20,855
线路565,20150105,21,722
线路565,20150106,06,1901
线路565,20150106,07,2401
线路565,20150106,08,1483
线路565,20150106,09,1127
线路565,20150106,10,907
线路565,20150106,11,717
线路565,20150106,12,874
线路565,20150106,13,880
线路565,20150106,14,850
线路565,20150106,15,1086
线路565,20150106,16,1701
线路565,20150106,17,1938
线路565,20150106,18,1146
线路565,20150106,19,771
线路565,20150106,20,771
线路565,20150106,21,716
线路565,20150109,06,
线路565,20150102,07,
线路565,20150102,08,
线路565,20150102,09,
线路565,20150102,10,
线路565,20150102,11,
线路565,20150102,12,
线路565,20150102,13,
线路565,20150102,14,
线路565,20150102,15,
线路565,20150102,16,
线路565,20150102,17,
线路565,20150102,18,
线路565,20150102,19,
线路565,20150102,20,
线路565,20150102,21,
线路565,20150109,06,
线路565,20150102,07,
线路565,20150102,08,
线路565,20150102,09,
线路565,20150102,10,
线路565,20150102,11,
线路565,20150102,12,
线路565,20150102,13,
线路565,20150102,14,
线路565,20150102,15,
线路565,20150102,16,
线路565,20150102,17,
线路565,20150102,18,
线路565,20150102,19,
线路565,20150102,20,
线路565,20150102,21,
