0d6aefc9b2cd0bda0ab14bd1e47b7625,73814
1227c758abb3f3cf81c09766356bb24d,76438
13a7b2a8d5b495886b633ff22a41b24f,69235
206ee7a4f67c75676c5932de51e904eb,91982
210a6fd2b701b265650bea3e91a0076d,79367
2e60c8654c6698cb04e8f7aea9f330ca,77599
36856ea753f808b71500a18cd406e1b3,92886
37cbd8839591d07a7824897b4228a299,88727
520fe781016127817ab3fa51e12fcbb2,97062
57d4ffcd715f9be4b8e491e24fc65f81,61998
584782bd8e9cfada4c0d28736a46be65,92102
5aab30cb943c92b556b2a92b1bfb4043,89233
5c22cec2760fbb6578237b7423f5fc8b,6819
7b87b6b6e5356d54ef67b455cb7f63dd,75152
7c01754291953916a8e7a496d7ebcad4,92147
7c027963a5a0eb01e575d69e7aadbd5f,100630
7ed9dff7786c5f650ba89591332cf575,95709
835993d3d7708e79468043d5180c66ea,80002
841ec2af1636b2a3092e3a6a8704aab7,72698
89e19688777aa2dc24668779d9809962,6492
8bffe4792f82a40d5f3e0f4dea9b44e7,93427
8e7e98c7f1bbd86acd817f150e045ce7,97226
8efe54a52f3a672ed0d39f671b5d8a3e,78281
9257253134cdfdbbf6bd4c691b6c8b47,71331
969b38586cd69c2a1af92796fe9eb171,75825
ae2356e9f145bdc397d295bafe81ac2a,73274
b73a92bfd45036a3cb9145890aed66bc,88845
be44eedd5d8ad8fc00ff1ba83b75b27d,62352
c0fbcd9e91c89c91710741127f293d26,78424
c716478dad4d3a10b7c197d0f192133e,70943
c76fc9cb7e4a61c4862d9b15ba26dc40,79442
cefc1aa26a13b61f1eaf2450497d0a9a,74515
dad0bf40407ed3bd496f1d872779179f,27656
e0baec35f7a48da5c33fcad78ed96f71,90290
e560ae25c62e5bce2601a52694aca972,91730
f24939dd517f6b3e98665d46904deaae,83496
f9356c6df27517158681f90d45fe366a,70954
fe892afe73ede1f2e9521df31d3c05fd,73222
